Date,S&P500,Interest Rate,GDP,Unemployment Rate,CPI,Inflation Expectations,Yield Spread,VIX,Industrial Production,Consumer Confidence,Hourly Earnings,NFCI,Savings Rate,PCE,Money Supply,PPI,fortnight
2022-02-22,4304.76,0.08,25215.49,3.8,284.54,2.89,0.38,28.81,101.85,62.8,31.65,-0.451,3.6,17136.1,21621.0,252.66,316
2022-02-23,4225.5,0.08,25215.49,3.8,284.54,3.01,0.41,31.02,101.85,62.8,31.65,-0.451,3.6,17136.1,21621.0,252.66,317
2022-02-24,4288.7,0.08,25215.49,3.8,284.54,3.05,0.42,30.32,101.85,62.8,31.65,-0.451,3.6,17136.1,21621.0,252.66,317
2022-02-25,4384.65,0.08,25215.49,3.8,284.54,3.02,0.42,27.59,101.85,62.8,31.65,-0.415,3.6,17136.1,21621.0,252.66,317
2022-02-28,4373.94,0.08,25215.49,3.8,284.54,3.11,0.39,30.15,101.85,62.8,31.65,-0.415,3.6,17136.1,21621.0,252.66,317
2022-03-01,4306.26,0.08,25215.49,3.6,287.55,3.14,0.41,33.32,102.67,59.4,31.84,-0.415,2.7,17371.4,21722.8,260.014,317
2022-03-02,4386.54,0.08,25215.49,3.6,287.55,3.23,0.36,30.74,102.67,59.4,31.84,-0.415,2.7,17371.4,21722.8,260.014,317
2022-03-03,4363.49,0.08,25215.49,3.6,287.55,3.17,0.33,30.48,102.67,59.4,31.84,-0.415,2.7,17371.4,21722.8,260.014,317
2022-03-04,4328.87,0.08,25215.49,3.6,287.55,3.19,0.24,31.98,102.67,59.4,31.84,-0.382,2.7,17371.4,21722.8,260.014,317
2022-03-07,4201.09,0.08,25215.49,3.6,287.55,3.29,0.23,36.45,102.67,59.4,31.84,-0.382,2.7,17371.4,21722.8,260.014,317
2022-03-08,4170.7,0.08,25215.49,3.6,287.55,3.43,0.23,35.13,102.67,59.4,31.84,-0.382,2.7,17371.4,21722.8,260.014,317
2022-03-09,4277.88,0.08,25215.49,3.6,287.55,3.33,0.26,32.45,102.67,59.4,31.84,-0.382,2.7,17371.4,21722.8,260.014,318
2022-03-10,4259.52,0.08,25215.49,3.6,287.55,3.42,0.26,30.23,102.67,59.4,31.84,-0.382,2.7,17371.4,21722.8,260.014,318
2022-03-11,4204.31,0.08,25215.49,3.6,287.55,3.52,0.25,30.75,102.67,59.4,31.84,-0.359,2.7,17371.4,21722.8,260.014,318
2022-03-14,4173.11,0.08,25215.49,3.6,287.55,3.5,0.27,31.77,102.67,59.4,31.84,-0.359,2.7,17371.4,21722.8,260.014,318
2022-03-15,4262.45,0.08,25215.49,3.6,287.55,3.42,0.3,29.83,102.67,59.4,31.84,-0.359,2.7,17371.4,21722.8,260.014,318
2022-03-16,4357.86,0.08,25215.49,3.6,287.55,3.34,0.24,26.67,102.67,59.4,31.84,-0.359,2.7,17371.4,21722.8,260.014,318
2022-03-17,4411.67,0.33,25215.49,3.6,287.55,3.51,0.26,25.67,102.67,59.4,31.84,-0.359,2.7,17371.4,21722.8,260.014,318
2022-03-18,4463.12,0.33,25215.49,3.6,287.55,3.48,0.17,23.87,102.67,59.4,31.84,-0.35,2.7,17371.4,21722.8,260.014,318
2022-03-21,4461.18,0.33,25215.49,3.6,287.55,3.52,0.18,23.53,102.67,59.4,31.84,-0.35,2.7,17371.4,21722.8,260.014,318
2022-03-22,4511.61,0.33,25215.49,3.6,287.55,3.52,0.2,22.94,102.67,59.4,31.84,-0.35,2.7,17371.4,21722.8,260.014,318
2022-03-23,4456.24,0.33,25215.49,3.6,287.55,3.57,0.19,23.57,102.67,59.4,31.84,-0.35,2.7,17371.4,21722.8,260.014,319
2022-03-24,4520.16,0.33,25215.49,3.6,287.55,3.57,0.21,21.67,102.67,59.4,31.84,-0.35,2.7,17371.4,21722.8,260.014,319
2022-03-25,4543.06,0.33,25215.49,3.6,287.55,3.59,0.18,20.81,102.67,59.4,31.84,-0.351,2.7,17371.4,21722.8,260.014,319
2022-03-28,4575.52,0.33,25215.49,3.6,287.55,3.56,0.11,19.63,102.67,59.4,31.84,-0.351,2.7,17371.4,21722.8,260.014,319
2022-03-29,4631.6,0.33,25215.49,3.6,287.55,3.4,0.06,18.9,102.67,59.4,31.84,-0.351,2.7,17371.4,21722.8,260.014,319
2022-03-30,4602.45,0.33,25215.49,3.6,287.55,3.41,0.04,19.33,102.67,59.4,31.84,-0.351,2.7,17371.4,21722.8,260.014,319
2022-03-31,4530.41,0.33,25215.49,3.6,287.55,3.34,0.04,20.56,102.67,59.4,31.84,-0.351,2.7,17371.4,21722.8,260.014,319
2022-04-01,4545.86,0.33,25805.79,3.7,288.76,3.28,-0.05,19.63,102.9,65.2,31.95,-0.356,2.2,17493.8,21723.2,265.31,319
2022-04-04,4582.64,0.33,25805.79,3.7,288.76,3.28,-0.01,18.57,102.9,65.2,31.95,-0.356,2.2,17493.8,21723.2,265.31,319
2022-04-05,4525.12,0.33,25805.79,3.7,288.76,3.31,0.03,21.03,102.9,65.2,31.95,-0.356,2.2,17493.8,21723.2,265.31,319
2022-04-06,4481.15,0.33,25805.79,3.7,288.76,3.28,0.11,22.1,102.9,65.2,31.95,-0.356,2.2,17493.8,21723.2,265.31,320
2022-04-07,4500.21,0.33,25805.79,3.7,288.76,3.26,0.19,21.55,102.9,65.2,31.95,-0.356,2.2,17493.8,21723.2,265.31,320
2022-04-08,4488.28,0.33,25805.79,3.7,288.76,3.33,0.19,21.16,102.9,65.2,31.95,-0.357,2.2,17493.8,21723.2,265.31,320
2022-04-11,4412.53,0.33,25805.79,3.7,288.76,3.37,0.29,24.37,102.9,65.2,31.95,-0.357,2.2,17493.8,21723.2,265.31,320
2022-04-12,4397.45,0.33,25805.79,3.7,288.76,3.31,0.33,24.26,102.9,65.2,31.95,-0.357,2.2,17493.8,21723.2,265.31,320
2022-04-13,4446.59,0.33,25805.79,3.7,288.76,3.25,0.33,21.82,102.9,65.2,31.95,-0.357,2.2,17493.8,21723.2,265.31,320
2022-04-14,4392.59,0.33,25805.79,3.7,288.76,3.33,0.36,22.7,102.9,65.2,31.95,-0.357,2.2,17493.8,21723.2,265.31,320
2022-04-18,4391.69,0.33,25805.79,3.7,288.76,3.36,0.39,22.17,102.9,65.2,31.95,-0.346,2.2,17493.8,21723.2,265.31,320
2022-04-19,4462.21,0.33,25805.79,3.7,288.76,3.36,0.32,21.37,102.9,65.2,31.95,-0.346,2.2,17493.8,21723.2,265.31,320
2022-04-20,4459.45,0.33,25805.79,3.7,288.76,3.36,0.25,20.32,102.9,65.2,31.95,-0.346,2.2,17493.8,21723.2,265.31,321
2022-04-21,4393.66,0.33,25805.79,3.7,288.76,3.37,0.22,22.68,102.9,65.2,31.95,-0.346,2.2,17493.8,21723.2,265.31,321
2022-04-22,4271.78,0.33,25805.79,3.7,288.76,3.37,0.18,28.21,102.9,65.2,31.95,-0.327,2.2,17493.8,21723.2,265.31,321
2022-04-25,4296.12,0.33,25805.79,3.7,288.76,3.27,0.18,27.02,102.9,65.2,31.95,-0.327,2.2,17493.8,21723.2,265.31,321
2022-04-26,4175.2,0.33,25805.79,3.7,288.76,3.25,0.23,33.52,102.9,65.2,31.95,-0.327,2.2,17493.8,21723.2,265.31,321
2022-04-27,4183.96,0.33,25805.79,3.7,288.76,3.28,0.24,31.6,102.9,65.2,31.95,-0.327,2.2,17493.8,21723.2,265.31,321
2022-04-28,4287.5,0.33,25805.79,3.7,288.76,3.39,0.22,29.99,102.9,65.2,31.95,-0.327,2.2,17493.8,21723.2,265.31,321
2022-04-29,4131.93,0.33,25805.79,3.7,288.76,3.3,0.19,33.4,102.9,65.2,31.95,-0.303,2.2,17493.8,21723.2,265.31,321
2022-05-02,4155.38,0.33,25805.79,3.6,291.36,3.21,0.26,32.34,102.97,58.4,32.08,-0.303,2.3,17569.9,21696.6,273.251,321
2022-05-03,4175.48,0.33,25805.79,3.6,291.36,3.21,0.19,29.25,102.97,58.4,32.08,-0.303,2.3,17569.9,21696.6,273.251,321
2022-05-04,4300.17,0.33,25805.79,3.6,291.36,3.24,0.27,25.42,102.97,58.4,32.08,-0.303,2.3,17569.9,21696.6,273.251,322
2022-05-05,4146.87,0.83,25805.79,3.6,291.36,3.23,0.34,31.2,102.97,58.4,32.08,-0.303,2.3,17569.9,21696.6,273.251,322
2022-05-06,4123.34,0.83,25805.79,3.6,291.36,3.22,0.4,30.19,102.97,58.4,32.08,-0.281,2.3,17569.9,21696.6,273.251,322
2022-05-09,3991.24,0.83,25805.79,3.6,291.36,3.06,0.44,34.75,102.97,58.4,32.08,-0.281,2.3,17569.9,21696.6,273.251,322
2022-05-10,4001.05,0.83,25805.79,3.6,291.36,2.92,0.37,32.99,102.97,58.4,32.08,-0.281,2.3,17569.9,21696.6,273.251,322
2022-05-11,3935.18,0.83,25805.79,3.6,291.36,3.0,0.25,32.56,102.97,58.4,32.08,-0.281,2.3,17569.9,21696.6,273.251,322
2022-05-12,3930.08,0.83,25805.79,3.6,291.36,2.89,0.28,31.77,102.97,58.4,32.08,-0.281,2.3,17569.9,21696.6,273.251,322
2022-05-13,4023.89,0.83,25805.79,3.6,291.36,3.03,0.32,28.87,102.97,58.4,32.08,-0.264,2.3,17569.9,21696.6,273.251,322
2022-05-16,4008.01,0.83,25805.79,3.6,291.36,3.04,0.3,27.47,102.97,58.4,32.08,-0.264,2.3,17569.9,21696.6,273.251,322
2022-05-17,4088.85,0.83,25805.79,3.6,291.36,3.08,0.27,26.1,102.97,58.4,32.08,-0.264,2.3,17569.9,21696.6,273.251,322
2022-05-18,3923.68,0.83,25805.79,3.6,291.36,3.05,0.21,30.96,102.97,58.4,32.08,-0.264,2.3,17569.9,21696.6,273.251,323
2022-05-19,3900.79,0.83,25805.79,3.6,291.36,2.97,0.21,29.35,102.97,58.4,32.08,-0.264,2.3,17569.9,21696.6,273.251,323
2022-05-20,3901.36,0.83,25805.79,3.6,291.36,2.88,0.18,29.43,102.97,58.4,32.08,-0.252,2.3,17569.9,21696.6,273.251,323
2022-05-23,3973.75,0.83,25805.79,3.6,291.36,2.92,0.21,28.48,102.97,58.4,32.08,-0.252,2.3,17569.9,21696.6,273.251,323
2022-05-24,3941.48,0.83,25805.79,3.6,291.36,2.87,0.26,29.45,102.97,58.4,32.08,-0.252,2.3,17569.9,21696.6,273.251,323
2022-05-25,3978.73,0.83,25805.79,3.6,291.36,2.88,0.27,28.37,102.97,58.4,32.08,-0.252,2.3,17569.9,21696.6,273.251,323
2022-05-26,4057.84,0.83,25805.79,3.6,291.36,2.96,0.29,27.5,102.97,58.4,32.08,-0.252,2.3,17569.9,21696.6,273.251,323
2022-05-27,4158.24,0.83,25805.79,3.6,291.36,2.95,0.27,25.72,102.97,58.4,32.08,-0.238,2.3,17569.9,21696.6,273.251,323
2022-05-31,4132.15,0.83,25805.79,3.6,291.36,2.96,0.32,26.19,102.97,58.4,32.08,-0.238,2.3,17569.9,21696.6,273.251,323
2022-06-01,4101.23,0.83,25805.79,3.6,295.0,2.96,0.28,25.69,102.82,50.0,32.2,-0.238,2.0,17747.6,21652.4,280.251,324
2022-06-02,4176.82,0.83,25805.79,3.6,295.0,2.97,0.27,24.72,102.82,50.0,32.2,-0.238,2.0,17747.6,21652.4,280.251,324
2022-06-03,4108.54,0.83,25805.79,3.6,295.0,3.04,0.3,24.79,102.82,50.0,32.2,-0.219,2.0,17747.6,21652.4,280.251,324
2022-06-06,4121.43,0.83,25805.79,3.6,295.0,3.05,0.31,25.07,102.82,50.0,32.2,-0.219,2.0,17747.6,21652.4,280.251,324
2022-06-07,4160.68,0.83,25805.79,3.6,295.0,3.03,0.23,24.02,102.82,50.0,32.2,-0.219,2.0,17747.6,21652.4,280.251,324
2022-06-08,4115.77,0.83,25805.79,3.6,295.0,3.06,0.25,23.96,102.82,50.0,32.2,-0.219,2.0,17747.6,21652.4,280.251,324
2022-06-09,4017.82,0.83,25805.79,3.6,295.0,3.08,0.21,26.09,102.82,50.0,32.2,-0.219,2.0,17747.6,21652.4,280.251,324
2022-06-10,3900.86,0.83,25805.79,3.6,295.0,3.13,0.09,27.75,102.82,50.0,32.2,-0.194,2.0,17747.6,21652.4,280.251,324
2022-06-13,3749.63,0.83,25805.79,3.6,295.0,3.11,0.03,34.02,102.82,50.0,32.2,-0.194,2.0,17747.6,21652.4,280.251,324
2022-06-14,3735.48,0.83,25805.79,3.6,295.0,2.88,0.04,32.69,102.82,50.0,32.2,-0.194,2.0,17747.6,21652.4,280.251,324
2022-06-15,3789.99,0.83,25805.79,3.6,295.0,3.0,0.13,29.62,102.82,50.0,32.2,-0.194,2.0,17747.6,21652.4,280.251,325
2022-06-16,3666.77,1.58,25805.79,3.6,295.0,2.87,0.14,32.95,102.82,50.0,32.2,-0.194,2.0,17747.6,21652.4,280.251,325
2022-06-17,3674.84,1.58,25805.79,3.6,295.0,2.8,0.08,31.13,102.82,50.0,32.2,-0.166,2.0,17747.6,21652.4,280.251,325
2022-06-21,3764.79,1.58,25805.79,3.6,295.0,2.84,0.1,30.19,102.82,50.0,32.2,-0.166,2.0,17747.6,21652.4,280.251,325
2022-06-22,3759.89,1.58,25805.79,3.6,295.0,2.74,0.1,28.95,102.82,50.0,32.2,-0.166,2.0,17747.6,21652.4,280.251,325
2022-06-23,3795.73,1.58,25805.79,3.6,295.0,2.69,0.08,29.05,102.82,50.0,32.2,-0.166,2.0,17747.6,21652.4,280.251,325
2022-06-24,3911.74,1.58,25805.79,3.6,295.0,2.82,0.09,27.23,102.82,50.0,32.2,-0.148,2.0,17747.6,21652.4,280.251,325
2022-06-27,3900.11,1.58,25805.79,3.6,295.0,2.79,0.12,26.95,102.82,50.0,32.2,-0.148,2.0,17747.6,21652.4,280.251,325
2022-06-28,3821.55,1.58,25805.79,3.6,295.0,2.73,0.1,28.36,102.82,50.0,32.2,-0.148,2.0,17747.6,21652.4,280.251,325
2022-06-29,3818.83,1.58,25805.79,3.6,295.0,2.59,0.04,28.16,102.82,50.0,32.2,-0.148,2.0,17747.6,21652.4,280.251,326
2022-06-30,3785.38,1.58,25805.79,3.6,295.0,2.58,0.06,28.71,102.82,50.0,32.2,-0.148,2.0,17747.6,21652.4,280.251,326
2022-07-01,3825.33,1.58,26272.01,3.5,294.98,2.6,0.04,26.7,103.05,51.5,32.33,-0.144,3.1,17744.0,21644.5,272.274,326
2022-07-05,3831.39,1.58,26272.01,3.5,294.98,2.51,0.0,27.54,103.05,51.5,32.33,-0.144,3.1,17744.0,21644.5,272.274,326
2022-07-06,3845.08,1.58,26272.01,3.5,294.98,2.48,-0.04,26.73,103.05,51.5,32.33,-0.144,3.1,17744.0,21644.5,272.274,326
2022-07-07,3902.62,1.58,26272.01,3.5,294.98,2.53,-0.02,26.08,103.05,51.5,32.33,-0.144,3.1,17744.0,21644.5,272.274,326
2022-07-08,3899.38,1.58,26272.01,3.5,294.98,2.62,-0.03,24.64,103.05,51.5,32.33,-0.154,3.1,17744.0,21644.5,272.274,326
2022-07-11,3854.43,1.58,26272.01,3.5,294.98,2.56,-0.08,26.17,103.05,51.5,32.33,-0.154,3.1,17744.0,21644.5,272.274,326
2022-07-12,3818.8,1.58,26272.01,3.5,294.98,2.5,-0.07,27.29,103.05,51.5,32.33,-0.154,3.1,17744.0,21644.5,272.274,326
2022-07-13,3801.78,1.58,26272.01,3.5,294.98,2.51,-0.22,26.82,103.05,51.5,32.33,-0.154,3.1,17744.0,21644.5,272.274,327
2022-07-14,3790.38,1.58,26272.01,3.5,294.98,2.54,-0.19,26.4,103.05,51.5,32.33,-0.154,3.1,17744.0,21644.5,272.274,327
2022-07-15,3863.16,1.58,26272.01,3.5,294.98,2.59,-0.2,24.23,103.05,51.5,32.33,-0.178,3.1,17744.0,21644.5,272.274,327
2022-07-18,3830.85,1.58,26272.01,3.5,294.98,2.63,-0.19,25.3,103.05,51.5,32.33,-0.178,3.1,17744.0,21644.5,272.274,327
2022-07-19,3936.69,1.58,26272.01,3.5,294.98,2.67,-0.22,24.5,103.05,51.5,32.33,-0.178,3.1,17744.0,21644.5,272.274,327
2022-07-20,3959.9,1.58,26272.01,3.5,294.98,2.67,-0.21,23.88,103.05,51.5,32.33,-0.178,3.1,17744.0,21644.5,272.274,327
2022-07-21,3998.95,1.58,26272.01,3.5,294.98,2.55,-0.19,23.11,103.05,51.5,32.33,-0.178,3.1,17744.0,21644.5,272.274,327
2022-07-22,3961.63,1.58,26272.01,3.5,294.98,2.56,-0.21,23.03,103.05,51.5,32.33,-0.209,3.1,17744.0,21644.5,272.274,327
2022-07-25,3966.84,1.58,26272.01,3.5,294.98,2.58,-0.19,23.36,103.05,51.5,32.33,-0.209,3.1,17744.0,21644.5,272.274,327
2022-07-26,3921.05,1.58,26272.01,3.5,294.98,2.56,-0.21,24.69,103.05,51.5,32.33,-0.209,3.1,17744.0,21644.5,272.274,327
2022-07-27,4023.61,1.58,26272.01,3.5,294.98,2.61,-0.18,23.24,103.05,51.5,32.33,-0.209,3.1,17744.0,21644.5,272.274,328
2022-07-28,4072.43,2.33,26272.01,3.5,294.98,2.67,-0.17,22.33,103.05,51.5,32.33,-0.209,3.1,17744.0,21644.5,272.274,328
2022-07-29,4130.29,2.32,26272.01,3.5,294.98,2.73,-0.22,21.33,103.05,51.5,32.33,-0.235,3.1,17744.0,21644.5,272.274,328
2022-08-01,4118.63,2.33,26272.01,3.6,295.21,2.72,-0.3,22.84,103.17,58.2,32.44,-0.235,3.1,17897.5,21626.7,269.546,328
2022-08-02,4091.19,2.33,26272.01,3.6,295.21,2.69,-0.31,23.93,103.17,58.2,32.44,-0.235,3.1,17897.5,21626.7,269.546,328
2022-08-03,4155.17,2.33,26272.01,3.6,295.21,2.72,-0.37,21.95,103.17,58.2,32.44,-0.235,3.1,17897.5,21626.7,269.546,328
2022-08-04,4151.94,2.33,26272.01,3.6,295.21,2.64,-0.35,21.44,103.17,58.2,32.44,-0.235,3.1,17897.5,21626.7,269.546,328
2022-08-05,4145.19,2.33,26272.01,3.6,295.21,2.64,-0.41,21.15,103.17,58.2,32.44,-0.252,3.1,17897.5,21626.7,269.546,328
2022-08-08,4140.06,2.33,26272.01,3.6,295.21,2.65,-0.44,21.29,103.17,58.2,32.44,-0.252,3.1,17897.5,21626.7,269.546,328
2022-08-09,4122.47,2.33,26272.01,3.6,295.21,2.66,-0.48,21.77,103.17,58.2,32.44,-0.252,3.1,17897.5,21626.7,269.546,328
2022-08-10,4210.24,2.33,26272.01,3.6,295.21,2.61,-0.45,19.74,103.17,58.2,32.44,-0.252,3.1,17897.5,21626.7,269.546,329
2022-08-11,4207.27,2.33,26272.01,3.6,295.21,2.67,-0.36,20.2,103.17,58.2,32.44,-0.252,3.1,17897.5,21626.7,269.546,329
2022-08-12,4280.15,2.33,26272.01,3.6,295.21,2.67,-0.41,19.53,103.17,58.2,32.44,-0.259,3.1,17897.5,21626.7,269.546,329
2022-08-15,4297.14,2.33,26272.01,3.6,295.21,2.62,-0.41,19.95,103.17,58.2,32.44,-0.259,3.1,17897.5,21626.7,269.546,329
2022-08-16,4305.2,2.33,26272.01,3.6,295.21,2.61,-0.43,19.69,103.17,58.2,32.44,-0.259,3.1,17897.5,21626.7,269.546,329
2022-08-17,4274.04,2.33,26272.01,3.6,295.21,2.65,-0.39,19.9,103.17,58.2,32.44,-0.259,3.1,17897.5,21626.7,269.546,329
2022-08-18,4283.74,2.33,26272.01,3.6,295.21,2.7,-0.34,19.56,103.17,58.2,32.44,-0.259,3.1,17897.5,21626.7,269.546,329
2022-08-19,4228.48,2.33,26272.01,3.6,295.21,2.72,-0.27,20.6,103.17,58.2,32.44,-0.255,3.1,17897.5,21626.7,269.546,329
2022-08-22,4137.99,2.33,26272.01,3.6,295.21,2.74,-0.29,23.8,103.17,58.2,32.44,-0.255,3.1,17897.5,21626.7,269.546,329
2022-08-23,4128.73,2.33,26272.01,3.6,295.21,2.77,-0.24,24.11,103.17,58.2,32.44,-0.255,3.1,17897.5,21626.7,269.546,329
2022-08-24,4140.77,2.33,26272.01,3.6,295.21,2.79,-0.25,22.82,103.17,58.2,32.44,-0.255,3.1,17897.5,21626.7,269.546,330
2022-08-25,4199.12,2.33,26272.01,3.6,295.21,2.77,-0.32,21.78,103.17,58.2,32.44,-0.255,3.1,17897.5,21626.7,269.546,330
2022-08-26,4057.66,2.33,26272.01,3.6,295.21,2.73,-0.33,25.56,103.17,58.2,32.44,-0.24,3.1,17897.5,21626.7,269.546,330
2022-08-29,4030.61,2.33,26272.01,3.6,295.21,2.71,-0.3,26.21,103.17,58.2,32.44,-0.24,3.1,17897.5,21626.7,269.546,330
2022-08-30,3986.16,2.33,26272.01,3.6,295.21,2.67,-0.35,26.21,103.17,58.2,32.44,-0.24,3.1,17897.5,21626.7,269.546,330
2022-08-31,3955.0,2.33,26272.01,3.6,295.21,2.58,-0.3,25.87,103.17,58.2,32.44,-0.24,3.1,17897.5,21626.7,269.546,330
2022-09-01,3966.85,2.33,26272.01,3.5,296.34,2.52,-0.25,25.56,103.53,58.6,32.54,-0.24,3.1,17987.2,21507.7,267.898,330
2022-09-02,3924.26,2.33,26272.01,3.5,296.34,2.55,-0.2,25.47,103.53,58.6,32.54,-0.216,3.1,17987.2,21507.7,267.898,330
2022-09-06,3908.19,2.33,26272.01,3.5,296.34,2.56,-0.17,26.91,103.53,58.6,32.54,-0.216,3.1,17987.2,21507.7,267.898,330
2022-09-07,3979.87,2.33,26272.01,3.5,296.34,2.51,-0.18,24.64,103.53,58.6,32.54,-0.216,3.1,17987.2,21507.7,267.898,331
2022-09-08,4006.18,2.33,26272.01,3.5,296.34,2.46,-0.19,23.61,103.53,58.6,32.54,-0.216,3.1,17987.2,21507.7,267.898,331
2022-09-09,4067.36,2.33,26272.01,3.5,296.34,2.51,-0.23,22.79,103.53,58.6,32.54,-0.187,3.1,17987.2,21507.7,267.898,331
2022-09-12,4110.41,2.33,26272.01,3.5,296.34,2.52,-0.21,23.87,103.53,58.6,32.54,-0.187,3.1,17987.2,21507.7,267.898,331
2022-09-13,3932.69,2.33,26272.01,3.5,296.34,2.56,-0.33,27.27,103.53,58.6,32.54,-0.187,3.1,17987.2,21507.7,267.898,331
2022-09-14,3946.01,2.33,26272.01,3.5,296.34,2.62,-0.37,26.16,103.53,58.6,32.54,-0.187,3.1,17987.2,21507.7,267.898,331
2022-09-15,3901.35,2.33,26272.01,3.5,296.34,2.57,-0.42,26.27,103.53,58.6,32.54,-0.187,3.1,17987.2,21507.7,267.898,331
2022-09-16,3873.33,2.33,26272.01,3.5,296.34,2.49,-0.4,26.3,103.53,58.6,32.54,-0.156,3.1,17987.2,21507.7,267.898,331
2022-09-19,3899.89,2.33,26272.01,3.5,296.34,2.44,-0.46,25.76,103.53,58.6,32.54,-0.156,3.1,17987.2,21507.7,267.898,331
2022-09-20,3855.93,2.33,26272.01,3.5,296.34,2.48,-0.39,27.16,103.53,58.6,32.54,-0.156,3.1,17987.2,21507.7,267.898,331
2022-09-21,3789.93,2.33,26272.01,3.5,296.34,2.47,-0.51,27.99,103.53,58.6,32.54,-0.156,3.1,17987.2,21507.7,267.898,332
2022-09-22,3757.99,3.08,26272.01,3.5,296.34,2.45,-0.41,27.35,103.53,58.6,32.54,-0.156,3.1,17987.2,21507.7,267.898,332
2022-09-23,3693.23,3.08,26272.01,3.5,296.34,2.38,-0.51,29.92,103.53,58.6,32.54,-0.127,3.1,17987.2,21507.7,267.898,332
2022-09-26,3655.04,3.08,26272.01,3.5,296.34,2.33,-0.39,32.26,103.53,58.6,32.54,-0.127,3.1,17987.2,21507.7,267.898,332
2022-09-27,3647.29,3.08,26272.01,3.5,296.34,2.35,-0.33,32.6,103.53,58.6,32.54,-0.127,3.1,17987.2,21507.7,267.898,332
2022-09-28,3719.04,3.08,26272.01,3.5,296.34,2.37,-0.35,30.18,103.53,58.6,32.54,-0.127,3.1,17987.2,21507.7,267.898,332
2022-09-29,3640.47,3.08,26272.01,3.5,296.34,2.18,-0.4,31.84,103.53,58.6,32.54,-0.127,3.1,17987.2,21507.7,267.898,332
2022-09-30,3585.62,3.08,26272.01,3.5,296.34,2.14,-0.39,31.62,103.53,58.6,32.54,-0.104,3.1,17987.2,21507.7,267.898,332
2022-10-03,3678.43,3.08,26734.28,3.6,297.86,2.26,-0.45,30.1,103.44,59.9,32.7,-0.104,3.2,18096.2,21433.4,265.061,332
2022-10-04,3790.93,3.08,26734.28,3.6,297.86,2.28,-0.48,29.07,103.44,59.9,32.7,-0.104,3.2,18096.2,21433.4,265.061,332
2022-10-05,3783.28,3.08,26734.28,3.6,297.86,2.26,-0.39,28.55,103.44,59.9,32.7,-0.104,3.2,18096.2,21433.4,265.061,333
2022-10-06,3744.52,3.08,26734.28,3.6,297.86,2.29,-0.4,30.52,103.44,59.9,32.7,-0.104,3.2,18096.2,21433.4,265.061,333
2022-10-07,3639.66,3.08,26734.28,3.6,297.86,2.36,-0.41,31.36,103.44,59.9,32.7,-0.095,3.2,18096.2,21433.4,265.061,333
2022-10-10,3612.39,3.08,26734.28,3.6,297.86,,,32.45,103.44,59.9,32.7,-0.095,3.2,18096.2,21433.4,265.061,333
2022-10-11,3588.84,3.08,26734.28,3.6,297.86,2.36,-0.37,33.63,103.44,59.9,32.7,-0.095,3.2,18096.2,21433.4,265.061,333
2022-10-12,3577.03,3.08,26734.28,3.6,297.86,2.32,-0.37,33.57,103.44,59.9,32.7,-0.095,3.2,18096.2,21433.4,265.061,333
2022-10-13,3669.91,3.08,26734.28,3.6,297.86,2.38,-0.5,31.94,103.44,59.9,32.7,-0.095,3.2,18096.2,21433.4,265.061,333
2022-10-14,3583.07,3.08,26734.28,3.6,297.86,2.44,-0.48,32.02,103.44,59.9,32.7,-0.101,3.2,18096.2,21433.4,265.061,333
2022-10-17,3677.95,3.08,26734.28,3.6,297.86,2.48,-0.43,31.37,103.44,59.9,32.7,-0.101,3.2,18096.2,21433.4,265.061,333
2022-10-18,3719.98,3.08,26734.28,3.6,297.86,2.42,-0.42,30.5,103.44,59.9,32.7,-0.101,3.2,18096.2,21433.4,265.061,333
2022-10-19,3695.16,3.08,26734.28,3.6,297.86,2.46,-0.41,30.76,103.44,59.9,32.7,-0.101,3.2,18096.2,21433.4,265.061,334
2022-10-20,3665.78,3.08,26734.28,3.6,297.86,2.65,-0.38,29.98,103.44,59.9,32.7,-0.101,3.2,18096.2,21433.4,265.061,334
2022-10-21,3752.75,3.08,26734.28,3.6,297.86,2.69,-0.28,29.69,103.44,59.9,32.7,-0.119,3.2,18096.2,21433.4,265.061,334
2022-10-24,3797.34,3.08,26734.28,3.6,297.86,2.72,-0.25,29.85,103.44,59.9,32.7,-0.119,3.2,18096.2,21433.4,265.061,334
2022-10-25,3859.11,3.08,26734.28,3.6,297.86,2.62,-0.32,28.46,103.44,59.9,32.7,-0.119,3.2,18096.2,21433.4,265.061,334
2022-10-26,3830.6,3.08,26734.28,3.6,297.86,2.56,-0.35,27.28,103.44,59.9,32.7,-0.119,3.2,18096.2,21433.4,265.061,334
2022-10-27,3807.3,3.08,26734.28,3.6,297.86,2.57,-0.34,27.39,103.44,59.9,32.7,-0.119,3.2,18096.2,21433.4,265.061,334
2022-10-28,3901.06,3.08,26734.28,3.6,297.86,2.62,-0.39,25.75,103.44,59.9,32.7,-0.144,3.2,18096.2,21433.4,265.061,334
2022-10-31,3871.98,3.08,26734.28,3.6,297.86,2.67,-0.41,25.88,103.44,59.9,32.7,-0.144,3.2,18096.2,21433.4,265.061,334
2022-11-01,3856.1,3.08,26734.28,3.6,298.65,2.65,-0.47,25.81,103.11,56.7,32.83,-0.144,3.4,18094.0,21367.1,263.157,334
2022-11-02,3759.69,3.08,26734.28,3.6,298.65,2.68,-0.51,25.86,103.11,56.7,32.83,-0.144,3.4,18094.0,21367.1,263.157,335
